Id,boroughname,confirmedcase,Date,Time
4742,Rivière-des-Prairies–Pointe-aux-Trembles,1881,2020-05-24,03:00:17
4743,Rosemont–La Petite Patrie,1340,2020-05-24,03:00:17
4744,Sainte-Anne-de-Bellevue,19,2020-05-24,03:00:17
4745,Saint-Laurent,906,2020-05-24,03:00:17
4746,Saint-Léonard,964,2020-05-24,03:00:17
4747,Senneville,5,2020-05-24,03:00:17
4748,Sud-Ouest,808,2020-05-24,03:00:17
4749,Verdun,863,2020-05-24,03:00:17
4750,Ville-Marie,662,2020-05-24,03:00:17
4751,Villeray–Saint-Michel–Parc-Extension,1717,2020-05-24,03:00:17
4752,Westmount,165,2020-05-24,03:00:17
4753,Ahuntsic–Cartierville,1975,2020-05-24,15:00:08
4754,Anjou,589,2020-05-24,15:00:08
4755,Baie-D'Urfé,23,2020-05-24,15:00:08
4756,Beaconsfield,55,2020-05-24,15:00:08
4757,Côte-des-Neiges–Notre-Dame-de-Grâce,1901,2020-05-24,15:00:08
4758,Côte-Saint-Luc,478,2020-05-24,15:00:08
4759,Dollard-des-Ormeaux,369,2020-05-24,15:00:08
4760,Dorval,164,2020-05-24,15:00:08
4761,Hampstead,52,2020-05-24,15:00:08
4762,Kirkland,96,2020-05-24,15:00:08
4763,Lachine,515,2020-05-24,15:00:08
4764,LaSalle,1036,2020-05-24,15:00:08
4765,L'Île-Bizard–Sainte-Geneviève,179,2020-05-24,15:00:08
4766,Mercier–Hochelaga-Maisonneuve,1991,2020-05-24,15:00:08
4767,Montréal-Est,35,2020-05-24,15:00:08
4768,Montréal-Nord,2227,2020-05-24,15:00:08
4769,Montréal-Ouest,18,2020-05-24,15:00:08
4770,Mont-Royal,243,2020-05-24,15:00:08
4771,Outremont,242,2020-05-24,15:00:08
4772,Pierrefonds–Roxboro,478,2020-05-24,15:00:08
4773,Plateau-Mont-Royal,805,2020-05-24,15:00:08
4774,Pointe-Claire,184,2020-05-24,15:00:08
4775,Rivière-des-Prairies–Pointe-aux-Trembles,1902,2020-05-24,15:00:08
4776,Rosemont–La Petite Patrie,1356,2020-05-24,15:00:08
4777,Sainte-Anne-de-Bellevue,19,2020-05-24,15:00:08
4778,Saint-Laurent,916,2020-05-24,15:00:08
4779,Saint-Léonard,971,2020-05-24,15:00:08
4780,Senneville,5,2020-05-24,15:00:08
4781,Sud-Ouest,813,2020-05-24,15:00:08
4782,Verdun,864,2020-05-24,15:00:08
4783,Ville-Marie,670,2020-05-24,15:00:08
4784,Villeray–Saint-Michel–Parc-Extension,1741,2020-05-24,15:00:08
4785,Westmount,165,2020-05-24,15:00:08
4786,Ahuntsic–Cartierville,1975,2020-05-24,18:00:01
4787,Anjou,589,2020-05-24,18:00:01
4788,Baie-D'Urfé,23,2020-05-24,18:00:01
4789,Beaconsfield,55,2020-05-24,18:00:01
4790,Côte-des-Neiges–Notre-Dame-de-Grâce,1901,2020-05-24,18:00:01
4791,Côte-Saint-Luc,478,2020-05-24,18:00:01
4792,Dollard-des-Ormeaux,369,2020-05-24,18:00:01
4793,Dorval,164,2020-05-24,18:00:01
4794,Hampstead,52,2020-05-24,18:00:01
4795,Kirkland,96,2020-05-24,18:00:01
4796,Lachine,515,2020-05-24,18:00:01
4797,LaSalle,1036,2020-05-24,18:00:01
4798,L'Île-Bizard–Sainte-Geneviève,179,2020-05-24,18:00:01
4799,Mercier–Hochelaga-Maisonneuve,1991,2020-05-24,18:00:01
4800,Montréal-Est,35,2020-05-24,18:00:01
4801,Montréal-Nord,2227,2020-05-24,18:00:01
4802,Montréal-Ouest,18,2020-05-24,18:00:01
4803,Mont-Royal,243,2020-05-24,18:00:01
4804,Outremont,242,2020-05-24,18:00:01
4805,Pierrefonds–Roxboro,478,2020-05-24,18:00:01
4806,Plateau-Mont-Royal,805,2020-05-24,18:00:01
4807,Pointe-Claire,184,2020-05-24,18:00:01
4808,Rivière-des-Prairies–Pointe-aux-Trembles,1902,2020-05-24,18:00:01
4809,Rosemont–La Petite Patrie,1356,2020-05-24,18:00:01
4810,Sainte-Anne-de-Bellevue,19,2020-05-24,18:00:01
4811,Saint-Laurent,916,2020-05-24,18:00:01
4812,Saint-Léonard,971,2020-05-24,18:00:01
4813,Senneville,5,2020-05-24,18:00:01
4814,Sud-Ouest,813,2020-05-24,18:00:01
4815,Verdun,864,2020-05-24,18:00:01
4816,Ville-Marie,670,2020-05-24,18:00:01
4817,Villeray–Saint-Michel–Parc-Extension,1741,2020-05-24,18:00:01
4818,Westmount,165,2020-05-24,18:00:01
4819,Ahuntsic–Cartierville,1975,2020-05-24,21:00:03
4820,Anjou,589,2020-05-24,21:00:03
4821,Baie-D'Urfé,23,2020-05-24,21:00:03
4822,Beaconsfield,55,2020-05-24,21:00:03
4823,Côte-des-Neiges–Notre-Dame-de-Grâce,1901,2020-05-24,21:00:03
4824,Côte-Saint-Luc,478,2020-05-24,21:00:03
4825,Dollard-des-Ormeaux,369,2020-05-24,21:00:03
4826,Dorval,164,2020-05-24,21:00:03
4827,Hampstead,52,2020-05-24,21:00:03
4828,Kirkland,96,2020-05-24,21:00:03
4829,Lachine,515,2020-05-24,21:00:03
4830,LaSalle,1036,2020-05-24,21:00:03
4831,L'Île-Bizard–Sainte-Geneviève,179,2020-05-24,21:00:03
4832,Mercier–Hochelaga-Maisonneuve,1991,2020-05-24,21:00:03
4833,Montréal-Est,35,2020-05-24,21:00:03
4834,Montréal-Nord,2227,2020-05-24,21:00:03
4835,Montréal-Ouest,18,2020-05-24,21:00:03
4836,Mont-Royal,243,2020-05-24,21:00:03
4837,Outremont,242,2020-05-24,21:00:03
4838,Pierrefonds–Roxboro,478,2020-05-24,21:00:03
4839,Plateau-Mont-Royal,805,2020-05-24,21:00:03
4840,Pointe-Claire,184,2020-05-24,21:00:03
4841,Rivière-des-Prairies–Pointe-aux-Trembles,1902,2020-05-24,21:00:03
4842,Rosemont–La Petite Patrie,1356,2020-05-24,21:00:03
4843,Sainte-Anne-de-Bellevue,19,2020-05-24,21:00:03
4844,Saint-Laurent,916,2020-05-24,21:00:03
4845,Saint-Léonard,971,2020-05-24,21:00:03
4846,Senneville,5,2020-05-24,21:00:03
4847,Sud-Ouest,813,2020-05-24,21:00:03
4848,Verdun,864,2020-05-24,21:00:03
4849,Ville-Marie,670,2020-05-24,21:00:03
4850,Villeray–Saint-Michel–Parc-Extension,1741,2020-05-24,21:00:03
4851,Westmount,165,2020-05-24,21:00:03
4852,Ahuntsic–Cartierville,1975,2020-05-25,00:00:04
4853,Anjou,589,2020-05-25,00:00:04
4854,Baie-D'Urfé,23,2020-05-25,00:00:04
4855,Beaconsfield,55,2020-05-25,00:00:04
4856,Côte-des-Neiges–Notre-Dame-de-Grâce,1901,2020-05-25,00:00:04
4857,Côte-Saint-Luc,478,2020-05-25,00:00:04
4858,Dollard-des-Ormeaux,369,2020-05-25,00:00:04
4859,Dorval,164,2020-05-25,00:00:04
4860,Hampstead,52,2020-05-25,00:00:04
4861,Kirkland,96,2020-05-25,00:00:04
4862,Lachine,515,2020-05-25,00:00:04
4863,LaSalle,1036,2020-05-25,00:00:04
4864,L'Île-Bizard–Sainte-Geneviève,179,2020-05-25,00:00:04
4865,Mercier–Hochelaga-Maisonneuve,1991,2020-05-25,00:00:04
4866,Montréal-Est,35,2020-05-25,00:00:04
4867,Montréal-Nord,2227,2020-05-25,00:00:04
4868,Montréal-Ouest,18,2020-05-25,00:00:04
4869,Mont-Royal,243,2020-05-25,00:00:04
4870,Outremont,242,2020-05-25,00:00:04
4871,Pierrefonds–Roxboro,478,2020-05-25,00:00:04
4872,Plateau-Mont-Royal,805,2020-05-25,00:00:04
4873,Pointe-Claire,184,2020-05-25,00:00:04
4874,Rivière-des-Prairies–Pointe-aux-Trembles,1902,2020-05-25,00:00:04
4875,Rosemont–La Petite Patrie,1356,2020-05-25,00:00:04
4876,Sainte-Anne-de-Bellevue,19,2020-05-25,00:00:04
4877,Saint-Laurent,916,2020-05-25,00:00:04
4878,Saint-Léonard,971,2020-05-25,00:00:04
4879,Senneville,5,2020-05-25,00:00:04
4880,Sud-Ouest,813,2020-05-25,00:00:04
4881,Verdun,864,2020-05-25,00:00:04
4882,Ville-Marie,670,2020-05-25,00:00:04
4883,Villeray–Saint-Michel–Parc-Extension,1741,2020-05-25,00:00:04
4884,Westmount,165,2020-05-25,00:00:04
4885,Ahuntsic–Cartierville,1975,2020-05-25,03:00:01
4886,Anjou,589,2020-05-25,03:00:01
4887,Baie-D'Urfé,23,2020-05-25,03:00:01
4888,Beaconsfield,55,2020-05-25,03:00:01
4889,Côte-des-Neiges–Notre-Dame-de-Grâce,1901,2020-05-25,03:00:01
4890,Côte-Saint-Luc,478,2020-05-25,03:00:01
4891,Dollard-des-Ormeaux,369,2020-05-25,03:00:01
4892,Dorval,164,2020-05-25,03:00:01
4893,Hampstead,52,2020-05-25,03:00:01
4894,Kirkland,96,2020-05-25,03:00:01
4895,Lachine,515,2020-05-25,03:00:01
4896,LaSalle,1036,2020-05-25,03:00:01
4897,L'Île-Bizard–Sainte-Geneviève,179,2020-05-25,03:00:01
4898,Mercier–Hochelaga-Maisonneuve,1991,2020-05-25,03:00:01
4899,Montréal-Est,35,2020-05-25,03:00:01
4900,Montréal-Nord,2227,2020-05-25,03:00:01
4901,Montréal-Ouest,18,2020-05-25,03:00:01
4902,Mont-Royal,243,2020-05-25,03:00:01
4903,Outremont,242,2020-05-25,03:00:01
4904,Pierrefonds–Roxboro,478,2020-05-25,03:00:01
4905,Plateau-Mont-Royal,805,2020-05-25,03:00:01
4906,Pointe-Claire,184,2020-05-25,03:00:01
4907,Rivière-des-Prairies–Pointe-aux-Trembles,1902,2020-05-25,03:00:01
4908,Rosemont–La Petite Patrie,1356,2020-05-25,03:00:01
4909,Sainte-Anne-de-Bellevue,19,2020-05-25,03:00:01
4910,Saint-Laurent,916,2020-05-25,03:00:01
4911,Saint-Léonard,971,2020-05-25,03:00:01
4912,Senneville,5,2020-05-25,03:00:01
4913,Sud-Ouest,813,2020-05-25,03:00:01
4914,Verdun,864,2020-05-25,03:00:01
4915,Ville-Marie,670,2020-05-25,03:00:01
4916,Villeray–Saint-Michel–Parc-Extension,1741,2020-05-25,03:00:01
4917,Westmount,165,2020-05-25,03:00:01
4918,Ahuntsic–Cartierville,1975,2020-05-25,06:00:07
4919,Anjou,589,2020-05-25,06:00:07
4920,Baie-D'Urfé,23,2020-05-25,06:00:07
4921,Beaconsfield,55,2020-05-25,06:00:07
4922,Côte-des-Neiges–Notre-Dame-de-Grâce,1901,2020-05-25,06:00:07
4923,Côte-Saint-Luc,478,2020-05-25,06:00:07
4924,Dollard-des-Ormeaux,369,2020-05-25,06:00:07
4925,Dorval,164,2020-05-25,06:00:07
4926,Hampstead,52,2020-05-25,06:00:07
4927,Kirkland,96,2020-05-25,06:00:07
4928,Lachine,515,2020-05-25,06:00:07
4929,LaSalle,1036,2020-05-25,06:00:07
4930,L'Île-Bizard–Sainte-Geneviève,179,2020-05-25,06:00:07
4931,Mercier–Hochelaga-Maisonneuve,1991,2020-05-25,06:00:07
4932,Montréal-Est,35,2020-05-25,06:00:07
4933,Montréal-Nord,2227,2020-05-25,06:00:07
4934,Montréal-Ouest,18,2020-05-25,06:00:07
4935,Mont-Royal,243,2020-05-25,06:00:07
4936,Outremont,242,2020-05-25,06:00:07
4937,Pierrefonds–Roxboro,478,2020-05-25,06:00:07
4938,Plateau-Mont-Royal,805,2020-05-25,06:00:07
4939,Pointe-Claire,184,2020-05-25,06:00:07
4940,Rivière-des-Prairies–Pointe-aux-Trembles,1902,2020-05-25,06:00:07
4941,Rosemont–La Petite Patrie,1356,2020-05-25,06:00:07
4942,Sainte-Anne-de-Bellevue,19,2020-05-25,06:00:07
4943,Saint-Laurent,916,2020-05-25,06:00:07
4944,Saint-Léonard,971,2020-05-25,06:00:07
4945,Senneville,5,2020-05-25,06:00:07
4946,Sud-Ouest,813,2020-05-25,06:00:07
4947,Verdun,864,2020-05-25,06:00:07
4948,Ville-Marie,670,2020-05-25,06:00:07
4949,Villeray–Saint-Michel–Parc-Extension,1741,2020-05-25,06:00:07
4950,Westmount,165,2020-05-25,06:00:07
4951,Ahuntsic–Cartierville,1975,2020-05-25,09:00:01
4952,Anjou,589,2020-05-25,09:00:01
4953,Baie-D'Urfé,23,2020-05-25,09:00:01
4954,Beaconsfield,55,2020-05-25,09:00:01
4955,Côte-des-Neiges–Notre-Dame-de-Grâce,1901,2020-05-25,09:00:01
4956,Côte-Saint-Luc,478,2020-05-25,09:00:01
4957,Dollard-des-Ormeaux,369,2020-05-25,09:00:01
4958,Dorval,164,2020-05-25,09:00:01
4959,Hampstead,52,2020-05-25,09:00:01
4960,Kirkland,96,2020-05-25,09:00:01
4961,Lachine,515,2020-05-25,09:00:01
4962,LaSalle,1036,2020-05-25,09:00:01
4963,L'Île-Bizard–Sainte-Geneviève,179,2020-05-25,09:00:01
4964,Mercier–Hochelaga-Maisonneuve,1991,2020-05-25,09:00:01
4965,Montréal-Est,35,2020-05-25,09:00:01
4966,Montréal-Nord,2227,2020-05-25,09:00:01
4967,Montréal-Ouest,18,2020-05-25,09:00:01
4968,Mont-Royal,243,2020-05-25,09:00:01
4969,Outremont,242,2020-05-25,09:00:01
4970,Pierrefonds–Roxboro,478,2020-05-25,09:00:01
4971,Plateau-Mont-Royal,805,2020-05-25,09:00:01
4972,Pointe-Claire,184,2020-05-25,09:00:01
4973,Rivière-des-Prairies–Pointe-aux-Trembles,1902,2020-05-25,09:00:01
4974,Rosemont–La Petite Patrie,1356,2020-05-25,09:00:01
4975,Sainte-Anne-de-Bellevue,19,2020-05-25,09:00:01
4976,Saint-Laurent,916,2020-05-25,09:00:01
4977,Saint-Léonard,971,2020-05-25,09:00:01
4978,Senneville,5,2020-05-25,09:00:01
4979,Sud-Ouest,813,2020-05-25,09:00:01
4980,Verdun,864,2020-05-25,09:00:01
4981,Ville-Marie,670,2020-05-25,09:00:01
4982,Villeray–Saint-Michel–Parc-Extension,1741,2020-05-25,09:00:01
4983,Westmount,165,2020-05-25,09:00:01
4984,Ahuntsic–Cartierville,1998,2020-05-25,15:00:16
4985,Anjou,594,2020-05-25,15:00:16
4986,Baie-D'Urfé,25,2020-05-25,15:00:16
4987,Beaconsfield,55,2020-05-25,15:00:16
4988,Côte-des-Neiges–Notre-Dame-de-Grâce,1924,2020-05-25,15:00:16
4989,Côte-Saint-Luc,480,2020-05-25,15:00:16
4990,Dollard-des-Ormeaux,370,2020-05-25,15:00:16
4991,Dorval,166,2020-05-25,15:00:16
4992,Hampstead,52,2020-05-25,15:00:16
4993,Kirkland,97,2020-05-25,15:00:16
4994,Lachine,519,2020-05-25,15:00:16
4995,LaSalle,1043,2020-05-25,15:00:16
4996,L'Île-Bizard–Sainte-Geneviève,180,2020-05-25,15:00:16
4997,Mercier–Hochelaga-Maisonneuve,2014,2020-05-25,15:00:16
4998,Montréal-Est,35,2020-05-25,15:00:16
4999,Montréal-Nord,2243,2020-05-25,15:00:16
5000,Montréal-Ouest,18,2020-05-25,15:00:16
5001,Mont-Royal,244,2020-05-25,15:00:16
5002,Outremont,243,2020-05-25,15:00:16
5003,Pierrefonds–Roxboro,483,2020-05-25,15:00:16
5004,Plateau-Mont-Royal,809,2020-05-25,15:00:16
5005,Pointe-Claire,190,2020-05-25,15:00:16
5006,Rivière-des-Prairies–Pointe-aux-Trembles,1913,2020-05-25,15:00:16
5007,Rosemont–La Petite Patrie,1370,2020-05-25,15:00:16
5008,Sainte-Anne-de-Bellevue,19,2020-05-25,15:00:16
5009,Saint-Laurent,924,2020-05-25,15:00:16
5010,Saint-Léonard,977,2020-05-25,15:00:16
5011,Senneville,5,2020-05-25,15:00:16
5012,Sud-Ouest,818,2020-05-25,15:00:16
5013,Verdun,871,2020-05-25,15:00:16
5014,Ville-Marie,676,2020-05-25,15:00:16
5015,Villeray–Saint-Michel–Parc-Extension,1747,2020-05-25,15:00:16
5016,Westmount,165,2020-05-25,15:00:16
5017,Ahuntsic–Cartierville,1998,2020-05-25,21:00:27
5018,Anjou,594,2020-05-25,21:00:27
5019,Baie-D'Urfé,25,2020-05-25,21:00:27
5020,Beaconsfield,55,2020-05-25,21:00:27
5021,Côte-des-Neiges–Notre-Dame-de-Grâce,1924,2020-05-25,21:00:27
5022,Côte-Saint-Luc,480,2020-05-25,21:00:27
5023,Dollard-des-Ormeaux,370,2020-05-25,21:00:27
5024,Dorval,166,2020-05-25,21:00:27
5025,Hampstead,52,2020-05-25,21:00:27
5026,Kirkland,97,2020-05-25,21:00:27
5027,Lachine,519,2020-05-25,21:00:27
5028,LaSalle,1043,2020-05-25,21:00:27
5029,L'Île-Bizard–Sainte-Geneviève,180,2020-05-25,21:00:27
5030,Mercier–Hochelaga-Maisonneuve,2014,2020-05-25,21:00:27
5031,Montréal-Est,35,2020-05-25,21:00:27
5032,Montréal-Nord,2243,2020-05-25,21:00:27
5033,Montréal-Ouest,18,2020-05-25,21:00:27
5034,Mont-Royal,244,2020-05-25,21:00:27
5035,Outremont,243,2020-05-25,21:00:27
5036,Pierrefonds–Roxboro,483,2020-05-25,21:00:27
5037,Plateau-Mont-Royal,809,2020-05-25,21:00:27
5038,Pointe-Claire,190,2020-05-25,21:00:27
5039,Rivière-des-Prairies–Pointe-aux-Trembles,1913,2020-05-25,21:00:27
5040,Rosemont–La Petite Patrie,1370,2020-05-25,21:00:27
5041,Sainte-Anne-de-Bellevue,19,2020-05-25,21:00:27
5042,Saint-Laurent,924,2020-05-25,21:00:27
5043,Saint-Léonard,977,2020-05-25,21:00:27
5044,Senneville,5,2020-05-25,21:00:27
5045,Sud-Ouest,818,2020-05-25,21:00:27
5046,Verdun,871,2020-05-25,21:00:27
5047,Ville-Marie,676,2020-05-25,21:00:27
5048,Villeray–Saint-Michel–Parc-Extension,1747,2020-05-25,21:00:27
5049,Westmount,165,2020-05-25,21:00:27
5050,Ahuntsic–Cartierville,1998,2020-05-26,12:00:24
5051,Anjou,594,2020-05-26,12:00:24
5052,Baie-D'Urfé,25,2020-05-26,12:00:24
5053,Beaconsfield,55,2020-05-26,12:00:24
5054,Côte-des-Neiges–Notre-Dame-de-Grâce,1924,2020-05-26,12:00:24
5055,Côte-Saint-Luc,480,2020-05-26,12:00:24
5056,Dollard-des-Ormeaux,370,2020-05-26,12:00:24
5057,Dorval,166,2020-05-26,12:00:24
5058,Hampstead,52,2020-05-26,12:00:24
5059,Kirkland,97,2020-05-26,12:00:24
5060,Lachine,519,2020-05-26,12:00:24
5061,LaSalle,1043,2020-05-26,12:00:24
5062,L'Île-Bizard–Sainte-Geneviève,180,2020-05-26,12:00:24
5063,Mercier–Hochelaga-Maisonneuve,2014,2020-05-26,12:00:24
5064,Montréal-Est,35,2020-05-26,12:00:24
5065,Montréal-Nord,2243,2020-05-26,12:00:24
5066,Montréal-Ouest,18,2020-05-26,12:00:24
5067,Mont-Royal,244,2020-05-26,12:00:24
5068,Outremont,243,2020-05-26,12:00:24
5069,Pierrefonds–Roxboro,483,2020-05-26,12:00:24
5070,Plateau-Mont-Royal,809,2020-05-26,12:00:24
5071,Pointe-Claire,190,2020-05-26,12:00:24
5072,Rivière-des-Prairies–Pointe-aux-Trembles,1913,2020-05-26,12:00:24
5073,Rosemont–La Petite Patrie,1370,2020-05-26,12:00:24
5074,Sainte-Anne-de-Bellevue,19,2020-05-26,12:00:24
5075,Saint-Laurent,924,2020-05-26,12:00:24
5076,Saint-Léonard,977,2020-05-26,12:00:24
5077,Senneville,5,2020-05-26,12:00:24
5078,Sud-Ouest,818,2020-05-26,12:00:24
5079,Verdun,871,2020-05-26,12:00:24
5080,Ville-Marie,676,2020-05-26,12:00:24
5081,Villeray–Saint-Michel–Parc-Extension,1747,2020-05-26,12:00:24
5082,Westmount,165,2020-05-26,12:00:24
5083,Ahuntsic–Cartierville,2055,2020-05-27,15:01:26
5084,Anjou,610,2020-05-27,15:01:26
5085,Baie-D'Urfé,26,2020-05-27,15:01:26
5086,Beaconsfield,56,2020-05-27,15:01:26
5087,Côte-des-Neiges–Notre-Dame-de-Grâce,1954,2020-05-27,15:01:26
5088,Côte-Saint-Luc,483,2020-05-27,15:01:26
5089,Dollard-des-Ormeaux,382,2020-05-27,15:01:26
5090,Dorval,172,2020-05-27,15:01:26
5091,Hampstead,52,2020-05-27,15:01:26
5092,Kirkland,97,2020-05-27,15:01:26
5093,Lachine,530,2020-05-27,15:01:26
5094,LaSalle,1058,2020-05-27,15:01:26
5095,L'Île-Bizard–Sainte-Geneviève,182,2020-05-27,15:01:26
5096,Mercier–Hochelaga-Maisonneuve,2057,2020-05-27,15:01:26
5097,Montréal-Est,36,2020-05-27,15:01:26
5098,Montréal-Nord,2287,2020-05-27,15:01:26
5099,Montréal-Ouest,18,2020-05-27,15:01:26
5100,Mont-Royal,247,2020-05-27,15:01:26
5101,Outremont,247,2020-05-27,15:01:26
5102,Pierrefonds–Roxboro,493,2020-05-27,15:01:26
5103,Plateau-Mont-Royal,823,2020-05-27,15:01:26
5104,Pointe-Claire,202,2020-05-27,15:01:26
5105,Rivière-des-Prairies–Pointe-aux-Trembles,1949,2020-05-27,15:01:26
5106,Rosemont–La Petite Patrie,1409,2020-05-27,15:01:26
5107,Sainte-Anne-de-Bellevue,19,2020-05-27,15:01:26
5108,Saint-Laurent,950,2020-05-27,15:01:26
5109,Saint-Léonard,998,2020-05-27,15:01:26
5110,Senneville,5,2020-05-27,15:01:26
5111,Sud-Ouest,837,2020-05-27,15:01:26
5112,Verdun,877,2020-05-27,15:01:26
5113,Ville-Marie,690,2020-05-27,15:01:26
5114,Villeray–Saint-Michel–Parc-Extension,1799,2020-05-27,15:01:26
5115,Westmount,167,2020-05-27,15:01:26
5116,Ahuntsic–Cartierville,2055,2020-05-27,18:00:14
5117,Anjou,610,2020-05-27,18:00:14
5118,Baie-D'Urfé,26,2020-05-27,18:00:14
5119,Beaconsfield,56,2020-05-27,18:00:14
5120,Côte-des-Neiges–Notre-Dame-de-Grâce,1954,2020-05-27,18:00:14
5121,Côte-Saint-Luc,483,2020-05-27,18:00:14
5122,Dollard-des-Ormeaux,382,2020-05-27,18:00:14
5123,Dorval,172,2020-05-27,18:00:14
5124,Hampstead,52,2020-05-27,18:00:14
5125,Kirkland,97,2020-05-27,18:00:14
5126,Lachine,530,2020-05-27,18:00:14
5127,LaSalle,1058,2020-05-27,18:00:14
5128,L'Île-Bizard–Sainte-Geneviève,182,2020-05-27,18:00:14
5129,Mercier–Hochelaga-Maisonneuve,2057,2020-05-27,18:00:14
5130,Montréal-Est,36,2020-05-27,18:00:14
5131,Montréal-Nord,2287,2020-05-27,18:00:14
5132,Montréal-Ouest,18,2020-05-27,18:00:14
5133,Mont-Royal,247,2020-05-27,18:00:14
5134,Outremont,247,2020-05-27,18:00:14
5135,Pierrefonds–Roxboro,493,2020-05-27,18:00:14
5136,Plateau-Mont-Royal,823,2020-05-27,18:00:14
5137,Pointe-Claire,202,2020-05-27,18:00:14
5138,Rivière-des-Prairies–Pointe-aux-Trembles,1949,2020-05-27,18:00:14
5139,Rosemont–La Petite Patrie,1409,2020-05-27,18:00:14
5140,Sainte-Anne-de-Bellevue,19,2020-05-27,18:00:14
5141,Saint-Laurent,950,2020-05-27,18:00:14
5142,Saint-Léonard,998,2020-05-27,18:00:14
5143,Senneville,5,2020-05-27,18:00:14
5144,Sud-Ouest,837,2020-05-27,18:00:14
5145,Verdun,877,2020-05-27,18:00:14
5146,Ville-Marie,690,2020-05-27,18:00:14
5147,Villeray–Saint-Michel–Parc-Extension,1799,2020-05-27,18:00:14
5148,Westmount,167,2020-05-27,18:00:14
5149,Ahuntsic–Cartierville,2055,2020-05-28,03:00:15
5150,Anjou,610,2020-05-28,03:00:15
5151,Baie-D'Urfé,26,2020-05-28,03:00:15
5152,Beaconsfield,56,2020-05-28,03:00:15
5153,Côte-des-Neiges–Notre-Dame-de-Grâce,1954,2020-05-28,03:00:15
5154,Côte-Saint-Luc,483,2020-05-28,03:00:15
5155,Dollard-des-Ormeaux,382,2020-05-28,03:00:15
5156,Dorval,172,2020-05-28,03:00:15
5157,Hampstead,52,2020-05-28,03:00:15
5158,Kirkland,97,2020-05-28,03:00:15
5159,Lachine,530,2020-05-28,03:00:15
5160,LaSalle,1058,2020-05-28,03:00:15
5161,L'Île-Bizard–Sainte-Geneviève,182,2020-05-28,03:00:15
5162,Mercier–Hochelaga-Maisonneuve,2057,2020-05-28,03:00:15
5163,Montréal-Est,36,2020-05-28,03:00:15
5164,Montréal-Nord,2287,2020-05-28,03:00:15
5165,Montréal-Ouest,18,2020-05-28,03:00:15
5166,Mont-Royal,247,2020-05-28,03:00:15
5167,Outremont,247,2020-05-28,03:00:15
5168,Pierrefonds–Roxboro,493,2020-05-28,03:00:15
5169,Plateau-Mont-Royal,823,2020-05-28,03:00:15
5170,Pointe-Claire,202,2020-05-28,03:00:15
5171,Rivière-des-Prairies–Pointe-aux-Trembles,1949,2020-05-28,03:00:15
5172,Rosemont–La Petite Patrie,1409,2020-05-28,03:00:15
5173,Sainte-Anne-de-Bellevue,19,2020-05-28,03:00:15
5174,Saint-Laurent,950,2020-05-28,03:00:15
5175,Saint-Léonard,998,2020-05-28,03:00:15
5176,Senneville,5,2020-05-28,03:00:15
5177,Sud-Ouest,837,2020-05-28,03:00:15
5178,Verdun,877,2020-05-28,03:00:15
5179,Ville-Marie,690,2020-05-28,03:00:15
5180,Villeray–Saint-Michel–Parc-Extension,1799,2020-05-28,03:00:15
5181,Westmount,167,2020-05-28,03:00:15
5182,Ahuntsic–Cartierville,2084,2020-05-28,15:00:24
5183,Anjou,613,2020-05-28,15:00:24
5184,Baie-D'Urfé,27,2020-05-28,15:00:24
5185,Beaconsfield,57,2020-05-28,15:00:24
5186,Côte-des-Neiges–Notre-Dame-de-Grâce,1972,2020-05-28,15:00:24
5187,Côte-Saint-Luc,484,2020-05-28,15:00:24
5188,Dollard-des-Ormeaux,389,2020-05-28,15:00:24
5189,Dorval,173,2020-05-28,15:00:24
5190,Hampstead,52,2020-05-28,15:00:24
5191,Kirkland,97,2020-05-28,15:00:24
5192,Lachine,533,2020-05-28,15:00:24
5193,LaSalle,1061,2020-05-28,15:00:24
5194,L'Île-Bizard–Sainte-Geneviève,183,2020-05-28,15:00:24
5195,Mercier–Hochelaga-Maisonneuve,2073,2020-05-28,15:00:24
5196,Montréal-Est,37,2020-05-28,15:00:24
5197,Montréal-Nord,2319,2020-05-28,15:00:24
5198,Montréal-Ouest,18,2020-05-28,15:00:24
5199,Mont-Royal,248,2020-05-28,15:00:24
5200,Outremont,246,2020-05-28,15:00:24
5201,Pierrefonds–Roxboro,500,2020-05-28,15:00:24
5202,Plateau-Mont-Royal,825,2020-05-28,15:00:24
5203,Pointe-Claire,204,2020-05-28,15:00:24
5204,Rivière-des-Prairies–Pointe-aux-Trembles,1968,2020-05-28,15:00:24
5205,Rosemont–La Petite Patrie,1420,2020-05-28,15:00:24
5206,Sainte-Anne-de-Bellevue,19,2020-05-28,15:00:24
5207,Saint-Laurent,964,2020-05-28,15:00:24
5208,Saint-Léonard,1005,2020-05-28,15:00:24
5209,Senneville,5,2020-05-28,15:00:24
5210,Sud-Ouest,842,2020-05-28,15:00:24
5211,Verdun,885,2020-05-28,15:00:24
5212,Ville-Marie,695,2020-05-28,15:00:24
5213,Villeray–Saint-Michel–Parc-Extension,1824,2020-05-28,15:00:24
5214,Westmount,168,2020-05-28,15:00:24
5215,Ahuntsic–Cartierville,2084,2020-05-28,18:00:14
5216,Anjou,613,2020-05-28,18:00:14
5217,Baie-D'Urfé,27,2020-05-28,18:00:14
5218,Beaconsfield,57,2020-05-28,18:00:14
